time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,44.76285965986,1.7955126076411e-06,373.33538843158,3.9999999999846,-6.9578781016871e-07
