time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,58.526383546651,2.0913860780902e-06,493.25651576617,3.9999999999893,-7.0001370995097e-07

