#T(K) K (J/mK) saxena model for Kr and Xe (85%)
286.69633047407	8.710382353306612
327.16845465427	9.857359674529633
373.33538843158	11.190714915008083
413.30420913908	12.33768081613456
453.27833405986	13.484641139834338
493.25651576616	14.6315958867134
533.23786955118	15.778545057236038
573.2217505261	16.92548865176748
628.62119698715	18.502526218537362
653.19528421181	19.219359113521858
693.18428681695	20.366285980959113
733.17446206686	21.513207272888838
773.16563344945	22.659014798768464
813.15765255046	23.807033130165614
853.1504067121	24.953937695598164
893.14379768118	26.100836685509876
933.13774503933	27.247730099870225
973.1321813655	28.394617938636145
