time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,81.465143924098,2.5953162501777e-06,693.18428681698,4.0000000000088,-7.035403737155e-07

