time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,99.81575078247,3.0040918713688e-06,853.1504067121,4.0000000000031,-7.0504005940352e-07
