time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,76.877436454289,2.4882613923746e-06,653.19528421181,4.000000000005,-7.0333361086736e-07

