time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,49.350723264473,1.8943312687145e-06,413.30420913911,4.0000000000053,-6.9741545503892e-07

