time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,95.228132520916,2.9024390679322e-06,813.15765255044,4.0000000000067,-7.0468815349083e-07

