time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,67.701954606479,2.2954755120257e-06,573.22175052605,3.9999999999637,-7.0152537133823e-07

