time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,49.35072326469,1.8940365628858e-06,413.30420913908,4.0000000000123,-6.9743750586139e-07
