time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,108.99092039947,3.2054395094793e-06,933.13774503933,3.9999999999996,-7.0573940270162e-07
