time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,129.51768353012,5.3559230741652e-06,628.62119698733,7.0000000000335,-1.2149380172177e-06

