time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,53.938564559333,1.9924300943061e-06,453.27833405987,3.9999999999946,-6.9885220067601e-07

