time,average_flux_x,average_flux_y,average_temp,average_temperature_gradient_x,average_temperature_gradient_y
0,0,0,0,0,0
1,81.465143923867,2.5953593116474e-06,693.18428681695,4.0000000000015,-7.0353985503169e-07
